product_id,productname,supplier_id,price,quantityonhand,markuppercentage,reorderlevel
41807,Thunderbolt2584,1034523,2702523,128598,298516,56412
106402,Velocity Max1934,1032993,2202295,91411,359683,85186
89055,Rampage Pro4984,1017493,1806732,73742,201058,89936
68682,Thunderbolt6268,1018186,2801658,129033,295044,69591
108442,Cruiser Deluxe2728,1031436,1506849,55863,288689,54480
56725,Downhill Racer9664,1025815,2306307,127724,358566,53315
47829,Downhill Racer5891,1024099,1508556,125940,207430,52338
125584,Thunderbolt8820,1015766,2101202,28081,224203,58053
125914,Rampage Pro6052,1032931,2309234,123976,329485,89042
58471,Airborne X2069,1045608,2709388,61123,202096,55094
96451,Velocity Max6610,1022015,1506886,114157,271617,52483
102148,Speed Demon1508,1018813,1505520,23257,277831,51530
89975,Street King6846,1018907,2104867,108525,271595,57855
102141,Freestyle Pro4602,1038804,2805689,59677,305465,68594
84498,Street King1329,1045714,1609592,75611,288916,69187
123776,Cruiser Deluxe9594,1017185,2801172,106760,275184,57163
93840,Freestyle Pro6131,1039204,1907785,54841,357184,55818
58497,Downhill Racer5879,1018211,2207029,26061,259492,67659
28322,Cruiser Deluxe6333,1025532,1802550,57922,206042,53379
101611,Rampage Pro1220,1036537,1504367,107595,322973,44543
65274,Velocity Max6521,1025021,2507843,123747,229813,51886
126414,Cruiser Deluxe5381,1034110,1905513,155679,222626,55335
11893,Street King5346,1027510,2301583,152971,203380,64338
34888,Downhill Racer9831,1025179,3001250,53067,271849,61677
63896,Urban Cruiser6883,1015724,2209611,77332,352767,57388
107757,Park Master4151,1034371,2502379,121988,301103,58450
24362,Freestyle Pro2152,1037560,2302993,115020,301027,74671
26097,Thunderbolt2869,1013060,2003463,109536,277654,69754
79054,Speed Demon1542,1024767,3008928,92145,284202,89042
106597,Park Master8022,1047142,2309530,22929,224046,66879
16727,Downhill Racer8149,1042323,1901318,75144,297699,87055
22995,Freestyle Pro6594,1038776,3005769,82498,339093,69410
124331,Velocity Max6222,1048709,1905674,107562,296702,63811
27451,Thunderbolt7825,1028762,1601503,62130,277367,88067
113594,Downhill Racer8586,1012268,2701902,76392,274536,67974
66806,Velocity Max9583,1044242,2008831,129305,293297,55869
13235,Velocity Max5884,1046299,1508496,53257,295062,69921
65955,Urban Cruiser5002,1027969,2306464,68831,253995,77750
34366,Velocity Max4010,1018912,1803000,85984,226917,62068
89842,Park Master5610,1028914,3003135,54714,227477,57235
127021,Airborne X9930,1011520,2007858,105144,358058,52065
14082,Street King3732,1017876,2708889,106402,292853,67151
14998,Freestyle Pro6698,1045108,1504800,83507,227599,65352
66666,Rampage Pro9515,1021772,2206443,125584,333967,69743
67354,Velocity Max7520,1045478,1503603,114373,201064,58917
118140,Rampage Pro3966,1023033,2703068,126129,221596,69188
26097,Park Master6777,1019603,2008693,99088,205893,71348
51775,Classic Street6358,1033483,1809270,105818,253022,49341
106060,Cruiser Deluxe5945,1013258,1602594,54897,322233,61739
89334,Urban Cruiser4178,1034561,2108617,111280,201228,62631
93159,Thunderbolt8462,1011399,1602984,78323,279395,56532
86366,Cruiser Deluxe2649,1037185,2506925,111050,202527,44657
113853,Cruiser Deluxe8653,1015047,2504283,77169,255995,66794
32895,Cruiser Deluxe5530,1034388,1508385,102016,334558,66185
53508,Speed Demon9006,1035857,1801422,109519,296042,52168
26646,Downhill Racer4452,1028850,2007927,111443,259118,79402
106509,Speed Demon6017,1013640,2704446,156222,271568,69526
99070,Speed Demon4831,1045699,2105398,69383,253330,66844
123132,Velocity Max3072,1049211,2201082,91788,281570,58535
57593,Rampage Pro4840,1014680,1609050,109036,325998,63230
18349,Park Master5334,1021617,1908099,96033,352206,51088
94176,Park Master4448,1014275,1906175,109651,279756,84544
17598,Thunderbolt7734,1047914,2301319,103658,203429,46383
59338,Park Master6523,1011338,1808727,93943,359465,66989
43450,Urban Cruiser2651,1029329,1603627,28962,295050,54407
99438,Airborne X1430,1046230,2103127,74716,357001,82716
67993,Classic Street6827,1049982,1809802,62971,277483,61422
123764,Urban Cruiser4036,1017767,2709092,121461,284207,88290
17648,Freestyle Pro2091,1039897,2302664,21864,305142,66226
71952,Downhill Racer3752,1024643,2808121,52006,277308,64391
115766,Speed Demon8834,1013011,3003507,104902,228932,65387
28052,Park Master6525,1029749,1804618,158584,283269,55116
69460,Park Master9980,1019558,2508750,62556,305651,58537
39927,Park Master9955,1015383,2006333,101241,224496,54651
49289,Street King5614,1031894,2503091,117265,277494,53952
57414,Airborne X1526,1046917,3006102,76300,277189,54402
96151,Downhill Racer7121,1025909,2809267,124178,291333,65376
32767,Park Master1254,1041659,3005980,154696,331909,89363
115463,Velocity Max1952,1029594,2201816,102317,335633,57292
103645,Velocity Max1039,1025177,1508338,81423,259536,65261
89373,Classic Street2503,1039354,2007583,67147,278988,75570
127142,Rampage Pro2452,1024736,2005588,89818,308784,87894
95667,Classic Street3472,1022499,2206702,52249,259263,57311
41804,Street King6811,1036158,2108564,73231,255090,51536
53840,Street King8325,1033530,2306593,92856,281216,49932
53470,Thunderbolt8145,1025302,3005704,62949,353885,57460
44965,Classic Street7732,1031144,2004483,82193,322022,44646
58469,Rampage Pro8165,1034497,1608191,75560,284127,51865
76419,Speed Demon8601,1037258,3004629,73301,301638,51766
52244,Freestyle Pro3205,1044031,2805067,84908,332792,68008
16193,Park Master8700,1022867,2105656,75623,303390,68047
94276,Speed Demon7446,1012675,2104618,76219,227264,63308
43501,Urban Cruiser7021,1033359,2502229,85409,254824,54452
97588,Urban Cruiser7510,1026040,2502440,108026,255293,67972
51836,Velocity Max3677,1033954,2302842,107235,252344,71113
